EEMMM,FECHA_DEF_CT,INTUBADO_CT,NEUMONIA_CT,EMBARAZO_CT,HABLA_LENGUA_INDIG_CT,DIABETES_CT,EPOC_CT,ASMA_CT,INMUSUPR_CT,HIPERTENSION_CT,OTRA_COM_CT,CARDIOVASCULAR_CT,OBESIDAD_CT,RENAL_CRONICA_CT,TABAQUISMO_CT,OTRO_CASO_CT,RESULTADO_POS,RESULTADO_NEG,RESULTADO_PDT,MUJERES_CT,HOMBRES_CT,LONGITUD,LATITUD,NOM_ENT,NOM_MUN
10006,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,-103.2120785764183,24.76151315942353,Durango,General Simón Bolívar
10007,4,2,23,1,0,22,6,13,6,37,10,6,19,2,21,6,10,143,55,3,7,-103.4906318025641,25.72797733764228,Durango,Gómez Palacio
10008,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,2,1,-104.0732779222647,24.41267443991691,Durango,Guadalupe Victoria
10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-104.9955371157984,25.72622630555137,Durango,Indé
10012,0,0,4,0,0,5,1,0,3,8,5,3,6,1,4,2,1,20,18,1,0,-103.6858343997781,25.47764531312714,Durango,Lerdo
10013,0,0,2,0,0,1,0,0,0,2,0,2,0,0,2,0,1,3,0,1,0,-104.1313284958825,26.14599851133812,Durango,Mapimí
10015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-104.0776858612915,25.24709832990504,Durango,Nazas
10018,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,-105.2158506215353,25.54902414501324,Durango,El Oro
10022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-104.0219476789339,24.00355530239485,Durango,Poanas
10023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,-105.3142655715886,23.4114424055958,Durango,Pueblo Nuevo
10024,0,1,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,-104.5616236902171,25.19530367807721,Durango,Rodeo
10027,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-102.7180363391579,24.64752612916725,Durango,San Juan de Guadalupe
10028,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,-104.4704011513694,24.80735337288786,Durango,San Juan del Río
10029,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-104.3064858844363,25.37610245228694,Durango,San Luis del Cordero
10032,0,1,2,0,0,1,2,0,0,2,0,1,0,1,1,0,0,2,0,0,0,-105.690421866674,24.98415696848923,Durango,Santiago Papasquiaro
10036,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,4,0,0,-103.6254837587114,26.34496393364988,Durango,Tlahualilo
10038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-103.9510544867163,23.73333998132977,Durango,Vicente Guerrero
10039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-105.0380311503879,24.84669493185297,Durango,Nuevo Ideal
11001,0,0,2,0,0,2,2,1,0,1,0,0,1,0,1,0,2,6,1,1,1,-101.5360119658492,20.53323095939436,Guanajuato,Abasolo
11002,1,2,13,0,0,8,2,1,1,8,1,1,4,2,2,9,4,44,1,1,3,-100.751967150518,20.05246688622412,Guanajuato,Acámbaro
11003,0,0,6,2,2,6,4,1,3,6,2,3,6,1,6,11,7,31,2,2,5,-100.7377273857994,20.92525060054887,Guanajuato,San Miguel de Allende
11004,0,0,0,0,0,2,0,0,1,2,0,1,0,1,0,1,0,8,0,0,0,-100.5735200704186,20.42184136556227,Guanajuato,Apaseo el Alto
11005,0,0,0,0,0,2,0,0,0,2,2,1,2,0,0,1,0,9,2,0,0,-100.6217357570525,20.57551186865756,Guanajuato,Apaseo el Grande
11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.8044442891957,21.26519937843435,Guanajuato,Atarjea
11007,1,2,22,1,0,16,9,6,5,25,11,8,17,4,9,24,7,81,19,4,3,-100.7878649683268,20.5375655984125,Guanajuato,Celaya
11008,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,4,1,0,0,-101.8797839843118,20.71294733422224,Guanajuato,Manuel Doblado
11009,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,4,0,1,0,-100.7911226765556,20.74127251684711,Guanajuato,Comonfort
11010,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,0,-100.3835978498774,20.21700076768274,Guanajuato,Coroneo
11011,0,2,3,0,0,5,1,0,2,4,1,1,2,0,3,5,2,10,5,1,1,-100.9383702656058,20.42911363595492,Guanajuato,Cortazar
11012,0,0,1,0,0,2,1,1,0,0,0,0,1,0,3,2,0,10,0,0,0,-101.6680095872143,20.61522623085896,Guanajuato,Cuerámaro
11014,0,3,9,1,0,3,2,0,1,1,1,0,2,1,1,1,0,22,1,0,0,-100.9347772813945,21.14701686431212,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional
11015,1,1,7,1,0,3,1,1,2,8,3,4,11,2,7,18,7,50,4,4,3,-101.2373289185754,21.01845430884661,Guanajuato,Guanajuato
11016,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,6,0,0,0,-101.4990039535911,20.36736544932315,Guanajuato,Huanímaro
11017,0,3,22,0,1,17,3,3,5,24,14,10,23,2,19,38,15,138,9,7,8,-101.3683207635647,20.69981349653075,Guanajuato,Irapuato
11018,0,1,3,0,0,1,2,1,0,2,0,0,3,0,2,0,0,8,1,0,0,-101.0520887230318,20.35879708902391,Guanajuato,Jaral del Progreso
11019,0,0,2,1,0,1,1,5,0,3,1,1,12,0,3,4,0,27,1,0,0,-100.5078824080625,20.19710833114612,Guanajuato,Jerécuaro
11020,0,5,44,12,4,58,23,33,26,109,49,15,76,18,90,583,46,1121,103,24,22,-101.6224026191234,21.12474924942978,Guanajuato,León
11021,0,0,0,1,0,3,1,1,1,1,2,1,1,0,2,4,1,11,2,0,1,-101.2446892679274,20.08431561817872,Guanajuato,Moroleón
11022,0,0,1,1,0,2,1,0,0,4,0,0,3,0,3,0,0,11,0,0,0,-101.4729969557284,21.57957050038754,Guanajuato,Ocampo
11023,1,0,3,0,0,4,2,0,0,7,0,0,4,1,2,7,3,15,2,1,2,-101.8158452366319,20.40161796844629,Guanajuato,Pénjamo
11024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-101.3612587579901,20.54992749190353,Guanajuato,Pueblo Nuevo
11025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,-101.9285630599304,20.92751566818746,Guanajuato,Purísima del Rincón
11026,0,0,5,2,0,5,2,1,0,4,2,0,3,0,2,1,1,14,2,1,0,-101.5951285402979,20.82578970049202,Guanajuato,Romita
11027,5,3,17,0,0,21,4,9,3,20,9,3,27,1,8,36,24,68,12,10,14,-101.1650961038966,20.62511012398007,Guanajuato,Salamanca
11028,0,1,1,0,1,6,2,0,0,8,2,2,9,2,6,2,0,32,8,0,0,-100.9151309834994,20.2075615132037,Guanajuato,Salvatierra
11029,0,0,1,0,0,1,1,3,0,2,1,0,4,0,0,0,0,13,1,0,0,-100.8464137260976,21.44216589279974,Guanajuato,San Diego de la Unión
11030,0,1,4,1,0,3,3,0,1,3,0,1,2,0,4,1,0,23,0,0,0,-101.2336988761486,21.50320012807811,Guanajuato,San Felipe
11031,0,2,4,1,0,3,0,3,1,4,2,2,7,1,8,18,0,30,0,0,0,-101.7885196430904,20.91912408310506,Guanajuato,San Francisco del Rincón
11032,0,0,0,0,1,2,2,1,1,2,0,1,4,1,0,0,0,4,1,0,0,-100.3885917144312,21.00232178435602,Guanajuato,San José Iturbide
11033,0,1,5,1,0,5,2,1,0,3,0,2,7,0,3,4,3,17,2,2,1,-100.476249552597,21.39936839366509,Guanajuato,San Luis de la Paz
11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.071901818839,21.15067775843553,Guanajuato,Santa Catarina
11035,0,0,1,0,0,2,1,0,1,3,0,1,0,2,0,0,0,5,2,0,0,-100.9940838799145,20.67410439551312,Guanajuato,Santa Cruz de Juventino Rosas
11036,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,3,0,0,0,-100.9903643694289,20.15823336440246,Guanajuato,Santiago Maravatío
11037,0,2,4,1,0,2,1,0,0,6,0,0,3,1,4,16,2,25,1,2,0,-101.4377836288191,20.96311535060798,Guanajuato,Silao de la Victoria
11038,0,0,1,0,0,2,1,0,0,2,0,0,2,0,1,0,0,9,2,0,0,-100.5289056886357,20.00447958380351,Guanajuato,Tarandacuao
11039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-100.7414966353577,20.29673592942504,Guanajuato,Tarimoro
11040,0,0,2,0,0,1,0,0,1,1,1,1,1,0,0,1,0,4,1,0,0,-100.1560062360936,21.03229119214322,Guanajuato,Tierra Blanca
11041,0,0,2,1,0,1,0,1,0,4,1,0,1,2,1,5,4,12,2,2,2,-101.1526159730255,20.11969238632124,Guanajuato,Uriangato
11042,0,0,2,0,0,4,1,1,0,5,1,1,6,0,4,4,1,16,2,0,1,-101.2705609280854,20.37832822787751,Guanajuato,Valle de Santiago
11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.2146100355611,21.36595726518557,Guanajuato,Victoria
11044,0,0,2,0,0,1,1,0,0,3,1,0,0,1,0,2,1,7,0,1,0,-100.9925124002749,20.54196189879551,Guanajuato,Villagrán
11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.97852130513571,21.35675968386514,Guanajuato,Xichú
11046,0,0,3,1,0,2,0,0,0,4,0,0,5,1,2,4,3,10,2,2,1,-101.2255261334969,20.183151012053,Guanajuato,Yuriria
12001,4,6,45,4,1,41,11,11,3,44,19,8,46,5,12,89,59,217,48,19,40,-99.71430891038001,16.95720019663077,Guerrero,Acapulco de Juárez
12002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,-98.95137273897855,17.75227333125303,Guerrero,Ahuacuotzingo
12003,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-100.6077338840879,17.91901542389334,Guerrero,Ajuchitlán del Progreso
12005,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-98.51056917831856,17.64223531854941,Guerrero,Alpoyeca
12006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-99.98089741461777,18.09123112733895,Guerrero,Apaxtla
12007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-100.1987863817657,18.25261896975509,Guerrero,Arcelia
12008,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-99.06995865249142,18.14437534750365,Guerrero,Atenango del Río
12010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-98.90304506711504,17.51433747638296,Guerrero,Atlixtac
12011,0,1,3,0,0,3,1,0,0,1,0,0,0,0,0,1,0,6,0,0,0,-100.3420675725555,17.33282229621636,Guerrero,Atoyac de Álvarez
12012,0,1,3,0,2,0,0,0,0,1,1,1,0,0,0,2,0,6,0,0,0,-99.0675363548564,16.95727113985252,Guerrero,Ayutla de los Libres
12013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.57240423054142,16.68360109670808,Guerrero,Azoyú
12014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-100.4271172740189,17.09654177146723,Guerrero,Benito Juárez
12015,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-99.42073336489275,18.46156985857723,Guerrero,Buenavista de Cuéllar
12017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-99.71366374089706,18.13229580995013,Guerrero,Cocula
12018,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,-98.93060422382548,16.6080340652249,Guerrero,Copala
12021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,-100.0589686996978,17.14254841700109,Guerrero,Coyuca de Benítez
12022,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,-100.9299063785821,18.08179439426529,Guerrero,Coyuca de Catalán
12023,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,-98.517670374157,16.46196848916269,Guerrero,Cuajinicuilapa
12027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-100.6179164350802,18.65981605172805,Guerrero,Cutzamala de Pinzón
12028,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,2,3,1,0,2,-99.11235956208338,17.52369125350152,Guerrero,Chilapa de Álvarez
12029,2,6,19,0,0,7,1,6,2,13,2,0,14,3,6,36,29,42,8,9,20,-99.69744738188948,17.39083353817021,Guerrero,Chilpancingo de los Bravo
12030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.13421992892063,16.69293166073249,Guerrero,Florencio Villarreal
12033,1,0,5,0,1,3,0,0,0,3,0,1,2,0,0,2,4,1,1,3,1,-98.54709157691023,17.81216329664574,Guerrero,Huamuxtitlán
12034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-99.25342176389624,18.22977373480739,Guerrero,Huitzuco de los Figueroa
12035,1,0,5,0,0,4,0,3,0,3,2,0,4,0,0,7,3,11,9,2,1,-99.58211983630076,18.22680758795732,Guerrero,Iguala de la Independencia
12038,0,0,2,0,0,2,0,1,0,2,0,0,1,1,1,2,1,8,3,0,1,-101.4341839196709,17.8200956403237,Guerrero,Zihuatanejo de Azueta
12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.472925062543,17.14213312125657,Guerrero,Juan R. Escudero
12043,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.43974507932795,17.1340262033895,Guerrero,Metlatónoc
12044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-99.37059790560743,17.33684138321475,Guerrero,Mochitlán
12046,0,0,2,0,0,1,0,0,0,1,2,0,2,0,1,1,0,5,1,0,0,-98.35281624053245,16.66156451235141,Guerrero,Ometepec
12048,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-101.1603313602165,17.62009604167098,Guerrero,Petatlán
12050,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,-100.6114724937567,18.34562443206035,Guerrero,Pungarabato
12051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.18521692291878,17.31282285115519,Guerrero,Quechultenango
12052,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.75107689424894,16.87635772223685,Guerrero,San Luis Acatlán
12053,0,1,1,0,0,1,0,4,0,1,0,0,2,0,0,2,2,5,1,0,2,-99.4090390700057,16.80869451648946,Guerrero,San Marcos
12055,2,1,11,0,0,5,0,1,1,8,2,1,7,1,3,7,6,14,4,4,2,-99.59744022978566,18.52004078725786,Guerrero,Taxco de Alarcón
12056,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.29488665575583,16.98045465401729,Guerrero,Tecoanapa
12057,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,-100.7443641804364,17.40594413074369,Guerrero,Técpan de Galeana
12059,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,5,1,0,0,-99.46939368544226,18.10099880630177,Guerrero,Tepecoacuilco de Trujano
12060,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.67176063607147,18.64884153311915,Guerrero,Tetipac
12061,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,2,3,0,0,2,-99.3674675528092,17.59935008932506,Guerrero,Tixtla de Guerrero
12066,0,0,1,0,7,0,0,0,0,1,0,0,5,0,0,7,2,2,10,1,1,-98.61554474550071,17.56217381035613,Guerrero,Tlapa de Comonfort
12069,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-98.54148877496918,17.4298094299807,Guerrero,Xalpatláhuac
12070,0,2,4,0,0,3,2,0,0,0,0,1,3,0,2,0,5,2,0,3,2,-98.5092979223662,17.90451022878468,Guerrero,Xochihuehuetlán
12071,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,-98.15726883738819,16.86942691898495,Guerrero,Xochistlahuaca
12073,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,-101.21822673715,18.34492681529823,Guerrero,Zirándaro
12074,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-99.18510853946988,17.74958440452043,Guerrero,Zitlala
12075,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-99.60977484825807,17.80149173360968,Guerrero,Eduardo Neri
12081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.63787707706041,17.04710313597108,Guerrero,Iliatenco
13002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-98.19840393436104,20.15984946901978,Hidalgo,Acaxochitlán
13003,0,1,1,0,0,1,1,0,0,2,0,2,1,1,0,3,1,9,1,1,0,-98.88969145297611,20.31454677711939,Hidalgo,Actopan
13006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.40540380846684,20.40709358095036,Hidalgo,Alfajayucan
13007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-98.32707468406772,19.74162226297977,Hidalgo,Almoloya
13008,0,1,3,0,0,1,0,0,0,1,1,1,1,0,0,2,0,8,0,0,0,-98.4470011013397,19.72290463000279,Hidalgo,Apan
13009,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,0,0,3,0,0,0,-98.88257553388188,20.21714614752261,Hidalgo,El Arenal
13010,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-99.22137491735818,20.05474563828954,Hidalgo,Atitalaquia
13012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-98.67648798846801,20.35483986983447,Hidalgo,Atotonilco el Grande
13013,1,0,0,1,0,2,0,0,0,3,1,0,3,0,0,3,4,4,0,2,2,-99.23137641554126,19.97344547763109,Hidalgo,Atotonilco de Tula
13015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-99.06019561509605,20.59916866979119,Hidalgo,Cardonal
13016,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,-98.28166824241714,19.98430843610051,Hidalgo,Cuautepec de Hinojosa
13017,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-99.47164753072617,20.26368581209035,Hidalgo,Chapantongo
13019,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.25513105204571,20.3243194596024,Hidalgo,Chilcuautla
13021,1,0,3,0,0,0,0,0,0,1,0,0,3,0,0,1,5,1,0,1,4,-98.60027245663012,19.65929692048592,Hidalgo,Emiliano Zapata
13022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,-98.64393461426167,20.03214441432868,Hidalgo,Epazoyucan
13023,0,0,2,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2,0,0,1,-99.08028489103616,20.2352792534788,Hidalgo,Francisco I. Madero
13024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-98.54312562115628,20.2259070512035,Hidalgo,Huasca de Ocampo
13027,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-98.06408679088527,20.51415863666529,Hidalgo,Huehuetla
13028,0,1,4,0,1,0,0,0,0,1,1,0,3,0,2,6,1,10,1,0,1,-98.45171616235471,21.12723509600128,Hidalgo,Huejutla de Reyes
13029,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-99.6807343729977,20.38381711027365,Hidalgo,Huichapan
13030,0,0,4,0,3,4,1,1,1,3,3,0,1,0,2,1,0,9,2,0,0,-99.20132324125575,20.53251507417501,Hidalgo,Ixmiquilpan
13034,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-98.72330956442784,20.96215420914674,Hidalgo,Lolotla
13035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,-98.34292257519455,20.25781407426818,Hidalgo,Metepec
13036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-98.60528533377187,20.5237932886745,Hidalgo,San Agustín Metzquititlán
13037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-98.80965291950761,20.56544655594019,Hidalgo,Metztitlán
13038,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-98.75356021317317,20.22304183009864,Hidalgo,Mineral del Chico
13039,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-98.65883191368403,20.14035541553008,Hidalgo,Mineral del Monte
13040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.07051197630457,21.07096294879274,Hidalgo,La Misión
13041,0,0,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,4,1,0,0,-99.18072622608489,20.22385341588856,Hidalgo,Mixquiahuala de Juárez
13042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.7764159841442,20.86438843938713,Hidalgo,Molango de Escamilla
13043,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-99.17541268573964,20.78647346726215,Hidalgo,Nicolás Flores
13045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-98.6219647252002,20.17374553648552,Hidalgo,Omitlán de Juárez
13048,8,5,21,1,0,26,7,4,4,43,11,3,32,7,16,52,33,138,17,14,19,-98.78223051582201,20.10208402109619,Hidalgo,Pachuca de Soto
13049,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,-98.98883301791018,21.2344881624733,Hidalgo,Pisaflores
13050,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,-99.17815487944323,20.3143329256578,Hidalgo,Progreso de Obregón
13051,1,1,3,1,0,7,1,4,0,7,4,0,14,1,4,15,12,49,8,4,8,-98.72017323835064,20.05865871016092,Hidalgo,Mineral de la Reforma
13052,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,-98.94003559441985,20.0955747693291,Hidalgo,San Agustín Tlaxiaca
13053,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-98.19105243189776,20.46851621284896,Hidalgo,San Bartolo Tutotepec
13054,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-99.04786107266004,20.30474870465723,Hidalgo,San Salvador
13055,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-98.98285335336918,20.41237061636485,Hidalgo,Santiago de Anaya
13056,0,1,2,0,0,0,0,0,1,1,1,1,1,0,2,1,0,6,0,0,0,-98.3927766457592,20.03565103319799,Hidalgo,Santiago Tulantepec de Lugo Guerrero
13058,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-99.3758308847681,20.54233972642793,Hidalgo,Tasquillo
13059,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,-99.63243187850188,20.53926326728536,Hidalgo,Tecozautla
13060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-98.21083288260421,20.34335814279411,Hidalgo,Tenango de Doria
13061,0,0,4,0,0,2,1,1,0,1,1,0,1,0,2,1,2,16,0,1,1,-98.49478528496836,19.81553973110618,Hidalgo,Tepeapulco
13062,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,-98.83294325011002,21.06143030768866,Hidalgo,Tepehuacán de Guerrero
13063,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,2,1,7,0,0,1,-99.36350110963969,19.90266681327872,Hidalgo,Tepeji del Río de Ocampo
13064,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,-99.39870442336819,20.19422035881997,Hidalgo,Tepetitlán
13065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,-99.15182642917644,20.11440699696905,Hidalgo,Tetepango
13066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.80336447104493,19.91282247054363,Hidalgo,Villa de Tezontepec
13067,0,0,2,1,0,2,0,0,0,1,0,0,2,0,0,1,2,2,0,0,2,-99.29328098843543,20.17886958743657,Hidalgo,Tezontepec de Aldama
13068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.54418537376799,20.77878538545617,Hidalgo,Tianguistengo
13069,0,0,7,3,0,3,1,2,2,6,2,0,7,0,4,6,12,30,5,5,7,-98.96118415334212,19.85252666098913,Hidalgo,Tizayuca
13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,1,-99.2190688850372,20.13155371548217,Hidalgo,Tlahuelilpan
13072,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,-98.58693201622454,19.83519920860619,Hidalgo,Tlanalapa
13073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-98.64818253127356,21.03183490646323,Hidalgo,Tlanchinol
13074,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,-99.23099148365058,20.09620420738042,Hidalgo,Tlaxcoapan
13075,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,-98.9233520230045,19.9549558758899,Hidalgo,Tolcayuca
13076,0,0,6,0,0,4,4,4,3,3,2,0,6,3,0,6,1,24,4,0,1,-99.37674249966844,20.06412922933548,Hidalgo,Tula de Allende
13077,0,0,10,1,1,7,2,1,3,4,2,1,8,1,7,3,7,25,2,4,3,-98.35093968468524,20.12360121159071,Hidalgo,Tulancingo de Bravo
13080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-98.38351714205447,20.91624986939742,Hidalgo,Yahualica
13081,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,-98.58672604884589,20.65074738466136,Hidalgo,Zacualtipán de Ángeles
13082,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-98.85530216816734,19.99260550732116,Hidalgo,Zapotlán de Juárez
13083,0,0,0,0,0,1,0,1,1,0,2,0,2,0,2,2,1,11,1,1,0,-98.67233409430726,19.92313039839177,Hidalgo,Zempoala
13084,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,-99.3657267189114,20.75287884011421,Hidalgo,Zimapán
